image_path,label,specimen,split
Dataset3/0210010231111001_31-rectangle.jpg,1001,1001023,train
Dataset3/0210010231111002_32-rectangle.jpg,1001,1001023,train
Dataset3/0210010231111003_33-rectangle.jpg,1001,1001023,train
Dataset3/0210010231111004_34-rectangle.jpg,1001,1001023,train
Dataset3/0210010231111005_35-rectangle.jpg,1001,1001023,train
Dataset3/0210010231111006_36-rectangle.jpg,1001,1001023,train
Dataset3/0210010231111007_37-rectangle.jpg,1001,1001023,train
Dataset3/0210010231111008_38-rectangle.jpg,1001,1001023,train
Dataset3/0210010231111009_39-rectangle.jpg,1001,1001023,train
Dataset3/0210010231111010_40-rectangle.jpg,1001,1001023,train
Dataset3/0210010271111001_51-rectangle.jpg,1001,1001027,val
Dataset3/0210010271111002_52-rectangle.jpg,1001,1001027,val
Dataset3/0210010271111003_53-rectangle.jpg,1001,1001027,val
Dataset3/0210010271111004_54-rectangle.jpg,1001,1001027,val
Dataset3/0210010271111005_55-rectangle.jpg,1001,1001027,val
Dataset3/0210010271111006_56-rectangle.jpg,1001,1001027,val
Dataset3/0210010271111007_57-rectangle.jpg,1001,1001027,val
Dataset3/0210010271111008_58-rectangle.jpg,1001,1001027,val
Dataset3/0210010271111009_59-rectangle.jpg,1001,1001027,val
Dataset3/0210010271111010_60-rectangle.jpg,1001,1001027,val
Dataset3/0210010401111001_101-rectangle.jpg,1001,1001040,train
Dataset3/0210010401111002_102-rectangle.jpg,1001,1001040,train
Dataset3/0210010401111003_103-rectangle.jpg,1001,1001040,train
Dataset3/0210010401111004_104-rectangle.jpg,1001,1001040,train
Dataset3/0210010401111005_105-rectangle.jpg,1001,1001040,train
Dataset3/0210010401111006_106-rectangle.jpg,1001,1001040,train
Dataset3/0210010401111007_107-rectangle.jpg,1001,1001040,train
Dataset3/0210010401111008_108-rectangle.jpg,1001,1001040,train
Dataset3/0210010401111009_109-rectangle.jpg,1001,1001040,train
Dataset3/0210010401111010_110-rectangle.jpg,1001,1001040,train
Dataset3/0210010431111001_111-rectangle.jpg,1001,1001043,train
Dataset3/0210010431111002_112-rectangle.jpg,1001,1001043,train
Dataset3/0210010431111003_113-rectangle.jpg,1001,1001043,train
Dataset3/0210010431111004_114-rectangle.jpg,1001,1001043,train
Dataset3/0210010431111005_115-rectangle.jpg,1001,1001043,train
Dataset3/0210010431111006_116-rectangle.jpg,1001,1001043,train
Dataset3/0210010431111007_117-rectangle.jpg,1001,1001043,train
Dataset3/0210010431111008_118-rectangle.jpg,1001,1001043,train
Dataset3/0210010431111009_119-rectangle.jpg,1001,1001043,train
Dataset3/0210010431111010_120-rectangle.jpg,1001,1001043,train
Dataset3/0210010481111001_121-rectangle.jpg,1001,1001048,train
Dataset3/0210010481111002_122-rectangle.jpg,1001,1001048,train
Dataset3/0210010481111003_123-rectangle.jpg,1001,1001048,train
Dataset3/0210010481111004_124-rectangle.jpg,1001,1001048,train
Dataset3/0210010481111005_125-rectangle.jpg,1001,1001048,train
Dataset3/0210010481111006_126-rectangle.jpg,1001,1001048,train
Dataset3/0210010481111007_127-rectangle.jpg,1001,1001048,train
Dataset3/0210010481111008_128-rectangle.jpg,1001,1001048,train
Dataset3/0210010481111009_129-rectangle.jpg,1001,1001048,train
Dataset3/0210010481111010_130-rectangle.jpg,1001,1001048,train
Dataset3/0210015001111001_151-rectangle.jpg,1001,1001500,val
Dataset3/0210015001111002_152-rectangle.jpg,1001,1001500,val
Dataset3/0210015001111003_153-rectangle.jpg,1001,1001500,val
Dataset3/0210015001111004_154-rectangle.jpg,1001,1001500,val
Dataset3/0210015001111005_155-rectangle.jpg,1001,1001500,val
Dataset3/0210015001111006_156-rectangle.jpg,1001,1001500,val
Dataset3/0210015001111007_157-rectangle.jpg,1001,1001500,val
Dataset3/0210015001111008_158-rectangle.jpg,1001,1001500,val
Dataset3/0210015001111009_159-rectangle.jpg,1001,1001500,val
Dataset3/0210015001111010_160-rectangle.jpg,1001,1001500,val
Dataset3/0210015011111001_161-rectangle.jpg,1001,1001501,train
Dataset3/0210015011111002_162-rectangle.jpg,1001,1001501,train
Dataset3/0210015011111003_163-rectangle.jpg,1001,1001501,train
Dataset3/0210015011111004_164-rectangle.jpg,1001,1001501,train
Dataset3/0210015011111005_165-rectangle.jpg,1001,1001501,train
Dataset3/0210015011111006_166-rectangle.jpg,1001,1001501,train
Dataset3/0210015011111007_167-rectangle.jpg,1001,1001501,train
Dataset3/0210015011111008_168-rectangle.jpg,1001,1001501,train
Dataset3/0210015011111009_169-rectangle.jpg,1001,1001501,train
Dataset3/0210015011111010_170-rectangle.jpg,1001,1001501,train
Dataset3/0210015031111001_181-rectangle.jpg,1001,1001503,train
