image_path,label,specimen,split
Dataset3/0210010231111001_31-rectangle.jpg,1001,1001023,val
Dataset3/0210010231111002_32-rectangle.jpg,1001,1001023,val
Dataset3/0210010231111003_33-rectangle.jpg,1001,1001023,val
Dataset3/0210010231111004_34-rectangle.jpg,1001,1001023,val
Dataset3/0210010231111005_35-rectangle.jpg,1001,1001023,val
Dataset3/0210010231111006_36-rectangle.jpg,1001,1001023,val
Dataset3/0210010231111007_37-rectangle.jpg,1001,1001023,val
Dataset3/0210010231111008_38-rectangle.jpg,1001,1001023,val
Dataset3/0210010231111009_39-rectangle.jpg,1001,1001023,val
Dataset3/0210010231111010_40-rectangle.jpg,1001,1001023,val
Dataset3/0210010261111001_41-rectangle.jpg,1001,1001026,train
Dataset3/0210010261111002_42-rectangle.jpg,1001,1001026,train
Dataset3/0210010261111003_43-rectangle.jpg,1001,1001026,train
Dataset3/0210010261111004_44-rectangle.jpg,1001,1001026,train
Dataset3/0210010261111005_45-rectangle.jpg,1001,1001026,train
Dataset3/0210010261111006_46-rectangle.jpg,1001,1001026,train
Dataset3/0210010261111007_47-rectangle.jpg,1001,1001026,train
Dataset3/0210010261111008_48-rectangle.jpg,1001,1001026,train
Dataset3/0210010261111009_49-rectangle.jpg,1001,1001026,train
Dataset3/0210010261111010_50-rectangle.jpg,1001,1001026,train
Dataset3/0210010271111001_51-rectangle.jpg,1001,1001027,val
Dataset3/0210010271111002_52-rectangle.jpg,1001,1001027,val
Dataset3/0210010271111003_53-rectangle.jpg,1001,1001027,val
Dataset3/0210010271111004_54-rectangle.jpg,1001,1001027,val
Dataset3/0210010271111005_55-rectangle.jpg,1001,1001027,val
Dataset3/0210010271111006_56-rectangle.jpg,1001,1001027,val
Dataset3/0210010271111007_57-rectangle.jpg,1001,1001027,val
Dataset3/0210010271111008_58-rectangle.jpg,1001,1001027,val
Dataset3/0210010271111009_59-rectangle.jpg,1001,1001027,val
Dataset3/0210010271111010_60-rectangle.jpg,1001,1001027,val
Dataset3/0210010301111001_61-rectangle.jpg,1001,1001030,train
Dataset3/0210010301111002_62-rectangle.jpg,1001,1001030,train
Dataset3/0210010301111003_63-rectangle.jpg,1001,1001030,train
Dataset3/0210010301111004_64-rectangle.jpg,1001,1001030,train
Dataset3/0210010301111005_65-rectangle.jpg,1001,1001030,train
Dataset3/0210010301111006_66-rectangle.jpg,1001,1001030,train
Dataset3/0210010301111007_67-rectangle.jpg,1001,1001030,train
Dataset3/0210010301111008_68-rectangle.jpg,1001,1001030,train
Dataset3/0210010301111009_69-rectangle.jpg,1001,1001030,train
Dataset3/0210010301111010_70-rectangle.jpg,1001,1001030,train
Dataset3/0210010321111001_71-rectangle.jpg,1001,1001032,train
Dataset3/0210010321111002_72-rectangle.jpg,1001,1001032,train
Dataset3/0210010321111003_73-rectangle.jpg,1001,1001032,train
Dataset3/0210010321111004_74-rectangle.jpg,1001,1001032,train
Dataset3/0210010321111005_75-rectangle.jpg,1001,1001032,train
Dataset3/0210010321111006_76-rectangle.jpg,1001,1001032,train
Dataset3/0210010321111007_77-rectangle.jpg,1001,1001032,train
Dataset3/0210010321111008_78-rectangle.jpg,1001,1001032,train
Dataset3/0210010321111009_79-rectangle.jpg,1001,1001032,train
Dataset3/0210010321111010_80-rectangle.jpg,1001,1001032,train
Dataset3/0210010381111001_81-rectangle.jpg,1001,1001038,train
Dataset3/0210010381111002_82-rectangle.jpg,1001,1001038,train
Dataset3/0210010381111003_83-rectangle.jpg,1001,1001038,train
Dataset3/0210010381111004_84-rectangle.jpg,1001,1001038,train
Dataset3/0210010381111005_85-rectangle.jpg,1001,1001038,train
Dataset3/0210010381111006_86-rectangle.jpg,1001,1001038,train
Dataset3/0210010381111007_87-rectangle.jpg,1001,1001038,train
Dataset3/0210010381111008_88-rectangle.jpg,1001,1001038,train
Dataset3/0210010381111009_89-rectangle.jpg,1001,1001038,train
Dataset3/0210010381111010_90-rectangle.jpg,1001,1001038,train
Dataset3/0210010391111001_91-rectangle.jpg,1001,1001039,train
Dataset3/0210010391111002_92-rectangle.jpg,1001,1001039,train
Dataset3/0210010391111003_93-rectangle.jpg,1001,1001039,train
Dataset3/0210010391111004_94-rectangle.jpg,1001,1001039,train
Dataset3/0210010391111005_95-rectangle.jpg,1001,1001039,train
Dataset3/0210010391111006_96-rectangle.jpg,1001,1001039,train
Dataset3/0210010391111007_97-rectangle.jpg,1001,1001039,train
Dataset3/0210010391111008_98-rectangle.jpg,1001,1001039,train
Dataset3/0210010391111009_99-rectangle.jpg,1001,1001039,train
Dataset3/0210010391111010_100-rectangle.jpg,1001,1001039,train
Dataset3/0210010401111001_101-rectangle.jpg,1001,1001040,train
