image_path,label,specimen,split
Dataset3/0210010231111001_31-rectangle.jpg,1001,1001023,train
Dataset3/0210010231111002_32-rectangle.jpg,1001,1001023,train
Dataset3/0210010231111003_33-rectangle.jpg,1001,1001023,train
Dataset3/0210010231111004_34-rectangle.jpg,1001,1001023,train
Dataset3/0210010231111005_35-rectangle.jpg,1001,1001023,train
Dataset3/0210010231111006_36-rectangle.jpg,1001,1001023,train
Dataset3/0210010231111007_37-rectangle.jpg,1001,1001023,train
Dataset3/0210010231111008_38-rectangle.jpg,1001,1001023,train
Dataset3/0210010231111009_39-rectangle.jpg,1001,1001023,train
Dataset3/0210010231111010_40-rectangle.jpg,1001,1001023,train
Dataset3/0210010431111001_111-rectangle.jpg,1001,1001043,train
Dataset3/0210010431111002_112-rectangle.jpg,1001,1001043,train
Dataset3/0210010431111003_113-rectangle.jpg,1001,1001043,train
Dataset3/0210010431111004_114-rectangle.jpg,1001,1001043,train
Dataset3/0210010431111005_115-rectangle.jpg,1001,1001043,train
Dataset3/0210010431111006_116-rectangle.jpg,1001,1001043,train
Dataset3/0210010431111007_117-rectangle.jpg,1001,1001043,train
Dataset3/0210010431111008_118-rectangle.jpg,1001,1001043,train
Dataset3/0210010431111009_119-rectangle.jpg,1001,1001043,train
Dataset3/0210010431111010_120-rectangle.jpg,1001,1001043,train
Dataset3/0210010481111001_121-rectangle.jpg,1001,1001048,train
Dataset3/0210010481111002_122-rectangle.jpg,1001,1001048,train
Dataset3/0210010481111003_123-rectangle.jpg,1001,1001048,train
Dataset3/0210010481111004_124-rectangle.jpg,1001,1001048,train
Dataset3/0210010481111005_125-rectangle.jpg,1001,1001048,train
Dataset3/0210010481111006_126-rectangle.jpg,1001,1001048,train
Dataset3/0210010481111007_127-rectangle.jpg,1001,1001048,train
Dataset3/0210010481111008_128-rectangle.jpg,1001,1001048,train
Dataset3/0210010481111009_129-rectangle.jpg,1001,1001048,train
Dataset3/0210010481111010_130-rectangle.jpg,1001,1001048,train
Dataset3/0210015001111001_151-rectangle.jpg,1001,1001500,val
Dataset3/0210015001111002_152-rectangle.jpg,1001,1001500,val
Dataset3/0210015001111003_153-rectangle.jpg,1001,1001500,val
Dataset3/0210015001111004_154-rectangle.jpg,1001,1001500,val
Dataset3/0210015001111005_155-rectangle.jpg,1001,1001500,val
Dataset3/0210015001111006_156-rectangle.jpg,1001,1001500,val
Dataset3/0210015001111007_157-rectangle.jpg,1001,1001500,val
Dataset3/0210015001111008_158-rectangle.jpg,1001,1001500,val
Dataset3/0210015001111009_159-rectangle.jpg,1001,1001500,val
Dataset3/0210015001111010_160-rectangle.jpg,1001,1001500,val
Dataset3/0210015031111001_181-rectangle.jpg,1001,1001503,val
Dataset3/0210015031111002_182-rectangle.jpg,1001,1001503,val
Dataset3/0210015031111003_183-rectangle.jpg,1001,1001503,val
Dataset3/0210015031111004_184-rectangle.jpg,1001,1001503,val
Dataset3/0210015031111005_185-rectangle.jpg,1001,1001503,val
Dataset3/0210015031111006_186-rectangle.jpg,1001,1001503,val
Dataset3/0210015031111007_187-rectangle.jpg,1001,1001503,val
Dataset3/0210015031111008_188-rectangle.jpg,1001,1001503,val
Dataset3/0210015031111009_189-rectangle.jpg,1001,1001503,val
Dataset3/0210015031111010_190-rectangle.jpg,1001,1001503,val
Dataset3/0210015071111001_221-rectangle.jpg,1001,1001507,train
Dataset3/0210015071111002_222-rectangle.jpg,1001,1001507,train
Dataset3/0210015071111003_223-rectangle.jpg,1001,1001507,train
Dataset3/0210015071111004_224-rectangle.jpg,1001,1001507,train
Dataset3/0210015071111005_225-rectangle.jpg,1001,1001507,train
Dataset3/0210015071111006_226-rectangle.jpg,1001,1001507,train
Dataset3/0210015071111007_227-rectangle.jpg,1001,1001507,train
Dataset3/0210015071111008_228-rectangle.jpg,1001,1001507,train
Dataset3/0210015071111009_229-rectangle.jpg,1001,1001507,train
Dataset3/0210015071111010_230-rectangle.jpg,1001,1001507,train
Dataset3/0210031311111001_441-rectangle.jpg,1003,1003131,train
Dataset3/0210031311111002_442-rectangle.jpg,1003,1003131,train
Dataset3/0210031311111003_443-rectangle.jpg,1003,1003131,train
Dataset3/0210031311111004_444-rectangle.jpg,1003,1003131,train
Dataset3/0210031311111005_445-rectangle.jpg,1003,1003131,train
Dataset3/0210031311111006_446-rectangle.jpg,1003,1003131,train
Dataset3/0210031311111007_447-rectangle.jpg,1003,1003131,train
Dataset3/0210031311111008_448-rectangle.jpg,1003,1003131,train
Dataset3/0210031311111009_449-rectangle.jpg,1003,1003131,train
Dataset3/0210031311111010_450-rectangle.jpg,1003,1003131,train
Dataset3/0210035041111001_491-rectangle.jpg,1003,1003504,val
