image_path,label,specimen,split
Dataset2/0210011001111001_61-rectangle.jpg,1001,1001100,train
Dataset2/0210011001111002_62-rectangle.jpg,1001,1001100,train
Dataset2/0210011001111003_63-rectangle.jpg,1001,1001100,train
Dataset2/0210011001111004_64-rectangle.jpg,1001,1001100,train
Dataset2/0210011001111005_65-rectangle.jpg,1001,1001100,train
Dataset2/0210011001111006_66-rectangle.jpg,1001,1001100,train
Dataset2/0210011001111007_67-rectangle.jpg,1001,1001100,train
Dataset2/0210011001111008_68-rectangle.jpg,1001,1001100,train
Dataset2/0210011001111009_69-rectangle.jpg,1001,1001100,train
Dataset2/0210011001111010_70-rectangle.jpg,1001,1001100,train
Dataset2/0210011481111001_121-rectangle.jpg,1001,1001148,val
Dataset2/0210011481111002_122-rectangle.jpg,1001,1001148,val
Dataset2/0210011481111003_123-rectangle.jpg,1001,1001148,val
Dataset2/0210011481111004_124-rectangle.jpg,1001,1001148,val
Dataset2/0210011481111005_125-rectangle.jpg,1001,1001148,val
Dataset2/0210011481111006_126-rectangle.jpg,1001,1001148,val
Dataset2/0210011481111007_127-rectangle.jpg,1001,1001148,val
Dataset2/0210011481111008_128-rectangle.jpg,1001,1001148,val
Dataset2/0210011481111009_129-rectangle.jpg,1001,1001148,val
Dataset2/0210011481111010_130-rectangle.jpg,1001,1001148,val
Dataset2/0210011921111001_241-rectangle.jpg,1001,1001192,train
Dataset2/0210011921111002_242-rectangle.jpg,1001,1001192,train
Dataset2/0210011921111003_243-rectangle.jpg,1001,1001192,train
Dataset2/0210011921111004_244-rectangle.jpg,1001,1001192,train
Dataset2/0210011921111005_245-rectangle.jpg,1001,1001192,train
Dataset2/0210011921111006_246-rectangle.jpg,1001,1001192,train
Dataset2/0210011921111007_247-rectangle.jpg,1001,1001192,train
Dataset2/0210011921111008_248-rectangle.jpg,1001,1001192,train
Dataset2/0210011921111009_249-rectangle.jpg,1001,1001192,train
Dataset2/0210011921111010_250-rectangle.jpg,1001,1001192,train
Dataset2/0210011961111001_251-rectangle.jpg,1001,1001196,train
Dataset2/0210011961111002_252-rectangle.jpg,1001,1001196,train
Dataset2/0210011961111003_253-rectangle.jpg,1001,1001196,train
Dataset2/0210011961111004_254-rectangle.jpg,1001,1001196,train
Dataset2/0210011961111005_255-rectangle.jpg,1001,1001196,train
Dataset2/0210011961111006_256-rectangle.jpg,1001,1001196,train
Dataset2/0210011961111007_257-rectangle.jpg,1001,1001196,train
Dataset2/0210011961111008_258-rectangle.jpg,1001,1001196,train
Dataset2/0210011961111009_259-rectangle.jpg,1001,1001196,train
Dataset2/0210011961111010_260-rectangle.jpg,1001,1001196,train
Dataset2/0210012071111001_261-rectangle.jpg,1001,1001207,val
Dataset2/0210012071111002_262-rectangle.jpg,1001,1001207,val
Dataset2/0210012071111003_263-rectangle.jpg,1001,1001207,val
