image_path,label,specimen,split
Dataset1/1001001_dataset1_D.jpg,1001,1001001,train
Dataset1/1001002_dataset1_L.jpg,1001,1001001,train
Dataset1/1001003_dataset1_D.jpg,1001,1001002,val
Dataset1/1001004_dataset1_L.jpg,1001,1001002,val
Dataset1/1001005_dataset1_D.jpg,1001,1001003,train
Dataset1/1001006_dataset1_L.jpg,1001,1001003,train
Dataset1/1001007_dataset1_D.jpg,1001,1001004,train
Dataset1/1001008_dataset1_L.jpg,1001,1001004,train
Dataset1/1001009_dataset1_D.jpg,1001,1001005,train
Dataset1/1001010_dataset1_L.jpg,1001,1001005,train
Dataset1/1001011_dataset1_D.jpg,1001,1001006,train
Dataset1/1001012_dataset1_L.jpg,1001,1001006,train
Dataset1/1001013_dataset1_D.jpg,1001,1001007,train
Dataset1/1001014_dataset1_L.jpg,1001,1001007,train
Dataset1/1001015_dataset1_D.jpg,1001,1001008,train
Dataset1/1001016_dataset1_L.jpg,1001,1001008,train
Dataset1/1001017_dataset1_D.jpg,1001,1001009,val
Dataset1/1001018_dataset1_L.jpg,1001,1001009,val
Dataset1/1001019_dataset1_D.jpg,1001,1001010,val
Dataset1/1001020_dataset1_L.jpg,1001,1001010,val
Dataset1/1001021_dataset1_D.jpg,1001,1001011,train
Dataset1/1001022_dataset1_L.jpg,1001,1001011,train
Dataset1/1001023_dataset1_D.jpg,1001,1001012,train
Dataset1/1001024_dataset1_L.jpg,1001,1001012,train
Dataset1/1001025_dataset1_L.jpg,1001,1001013,train
Dataset1/1001026_dataset1_D.jpg,1001,1001013,train
Dataset1/1001027_dataset1_D.jpg,1001,1001014,train
Dataset1/1001028_dataset1_D.jpg,1001,1001014,train
Dataset1/1001029_dataset1_L.jpg,1001,1001015,train
Dataset1/1001030_dataset1_D.jpg,1001,1001015,train
Dataset1/1001031_dataset1_L.jpg,1001,1001016,train
Dataset1/1001032_dataset1_D.jpg,1001,1001016,train
Dataset1/1001033_dataset1_L.jpg,1001,1001017,train
Dataset1/1001034_dataset1_D.jpg,1001,1001017,train
Dataset1/1001035_dataset1_L.jpg,1001,1001018,val
Dataset1/1001036_dataset1_D.jpg,1001,1001018,val
Dataset1/1001037_dataset1_L.jpg,1001,1001019,train
Dataset1/1001038_dataset1_D.jpg,1001,1001019,train
Dataset1/1001039_dataset1_L.jpg,1001,1001020,train
Dataset1/1001040_dataset1_D.jpg,1001,1001020,train
Dataset1/1001041_dataset1_L.jpg,1001,1001021,train
Dataset1/1001042_dataset1_D.jpg,1001,1001021,train
Dataset1/1001043_dataset1_L.jpg,1001,1001022,train
Dataset1/1001044_dataset1_D.jpg,1001,1001022,train
Dataset1/1001045_dataset1_L.jpg,1001,1001023,val
Dataset1/1001046_dataset1_D.jpg,1001,1001023,val
Dataset1/1001047_dataset1_L.jpg,1001,1001024,train
Dataset1/1001048_dataset1_D.jpg,1001,1001024,train
Dataset1/1001049_dataset1_D.jpg,1001,1001025,train
Dataset1/1001050_dataset1_L.jpg,1001,1001025,train
Dataset1/1001051_dataset1_D.jpg,1001,1001026,train
Dataset1/1001052_dataset1_L.jpg,1001,1001026,train
Dataset1/1001053_dataset1_D.jpg,1001,1001027,train
Dataset1/1001054_dataset1_L.jpg,1001,1001027,train
Dataset1/1001055_dataset1_D.jpg,1001,1001028,train
Dataset1/1001056_dataset1_L.jpg,1001,1001028,train
Dataset1/1001057_dataset1_D.jpg,1001,1001029,val
Dataset1/1001058_dataset1_L.jpg,1001,1001029,val
Dataset1/1001059_dataset1_D.jpg,1001,1001030,train
Dataset1/1001060_dataset1_L.jpg,1001,1001030,train
Dataset1/1001061_dataset1_D.jpg,1001,1001031,train
Dataset1/1001062_dataset1_L.jpg,1001,1001031,train
Dataset1/1001063_dataset1_D.jpg,1001,1001032,train
Dataset1/1001064_dataset1_D.jpg,1001,1001032,train
Dataset1/1001065_dataset1_L.jpg,1001,1001033,train
Dataset1/1001066_dataset1_D.jpg,1001,1001033,train
Dataset1/1001067_dataset1_L.jpg,1001,1001034,train
Dataset1/1001068_dataset1_D.jpg,1001,1001034,train
Dataset1/1001069_dataset1_L.jpg,1001,1001035,train
Dataset1/1001070_dataset1_L.jpg,1001,1001035,train
Dataset1/1001071_dataset1_D.jpg,1001,1001036,train
Dataset1/1001072_dataset1_L.jpg,1001,1001036,train
Dataset1/1001073_dataset1_D.jpg,1001,1001037,val
Dataset1/1001074_dataset1_L.jpg,1001,1001037,val
Dataset1/1001075_dataset1_D.jpg,1001,1001038,train
Dataset1/1001076_dataset1_L.jpg,1001,1001038,train
Dataset1/1001077_dataset1_L.jpg,1001,1001039,train
Dataset1/1001078_dataset1_D.jpg,1001,1001039,train
Dataset1/1001079_dataset1_L.jpg,1001,1001040,val
Dataset1/1001080_dataset1_L.jpg,1001,1001040,val
Dataset1/1001081_dataset1_D.jpg,1001,1001041,train
Dataset1/1001082_dataset1_L.jpg,1001,1001041,train
Dataset1/1001083_dataset1_D.jpg,1001,1001042,train
Dataset1/1001084_dataset1_L.jpg,1001,1001042,train
Dataset1/1001085_dataset1_D.jpg,1001,1001043,train
Dataset1/1001086_dataset1_L.jpg,1001,1001043,train
Dataset1/1001087_dataset1_D.jpg,1001,1001044,train
Dataset1/1001088_dataset1_L.jpg,1001,1001044,train
Dataset1/1001089_dataset1_D.jpg,1001,1001045,train
Dataset1/1001090_dataset1_L.jpg,1001,1001045,train
Dataset1/1001091_dataset1_D.jpg,1001,1001046,val
Dataset1/1001092_dataset1_L.jpg,1001,1001046,val
