image_path,label,specimen,split
Dataset1/1001003_dataset1_D.jpg,1001,1001002,train
Dataset1/1001004_dataset1_L.jpg,1001,1001002,train
Dataset1/1001005_dataset1_D.jpg,1001,1001003,train
Dataset1/1001006_dataset1_L.jpg,1001,1001003,train
Dataset1/1001007_dataset1_D.jpg,1001,1001004,train
Dataset1/1001008_dataset1_L.jpg,1001,1001004,train
Dataset1/1001009_dataset1_D.jpg,1001,1001005,val
Dataset1/1001010_dataset1_L.jpg,1001,1001005,val
Dataset1/1001011_dataset1_D.jpg,1001,1001006,train
Dataset1/1001012_dataset1_L.jpg,1001,1001006,train
Dataset1/1001013_dataset1_D.jpg,1001,1001007,train
Dataset1/1001014_dataset1_L.jpg,1001,1001007,train
Dataset1/1001021_dataset1_D.jpg,1001,1001011,train
Dataset1/1001022_dataset1_L.jpg,1001,1001011,train
Dataset1/1001023_dataset1_D.jpg,1001,1001012,train
Dataset1/1001024_dataset1_L.jpg,1001,1001012,train
Dataset1/1001027_dataset1_D.jpg,1001,1001014,train
Dataset1/1001028_dataset1_D.jpg,1001,1001014,train
Dataset1/1001033_dataset1_L.jpg,1001,1001017,train
Dataset1/1001034_dataset1_D.jpg,1001,1001017,train
Dataset1/1001037_dataset1_L.jpg,1001,1001019,train
Dataset1/1001038_dataset1_D.jpg,1001,1001019,train
Dataset1/1001039_dataset1_L.jpg,1001,1001020,train
Dataset1/1001040_dataset1_D.jpg,1001,1001020,train
Dataset1/1001041_dataset1_L.jpg,1001,1001021,train
Dataset1/1001042_dataset1_D.jpg,1001,1001021,train
Dataset1/1001043_dataset1_L.jpg,1001,1001022,train
Dataset1/1001044_dataset1_D.jpg,1001,1001022,train
Dataset1/1001049_dataset1_D.jpg,1001,1001025,train
Dataset1/1001050_dataset1_L.jpg,1001,1001025,train
Dataset1/1001051_dataset1_D.jpg,1001,1001026,train
Dataset1/1001052_dataset1_L.jpg,1001,1001026,train
Dataset1/1001055_dataset1_D.jpg,1001,1001028,val
Dataset1/1001056_dataset1_L.jpg,1001,1001028,val
Dataset1/1001057_dataset1_D.jpg,1001,1001029,train
Dataset1/1001058_dataset1_L.jpg,1001,1001029,train
Dataset1/1001059_dataset1_D.jpg,1001,1001030,train
Dataset1/1001060_dataset1_L.jpg,1001,1001030,train
Dataset1/1001061_dataset1_D.jpg,1001,1001031,train
Dataset1/1001062_dataset1_L.jpg,1001,1001031,train
Dataset1/1001065_dataset1_L.jpg,1001,1001033,train
Dataset1/1001066_dataset1_D.jpg,1001,1001033,train
Dataset1/1001069_dataset1_L.jpg,1001,1001035,train
Dataset1/1001070_dataset1_L.jpg,1001,1001035,train
Dataset1/1001075_dataset1_D.jpg,1001,1001038,train
Dataset1/1001076_dataset1_L.jpg,1001,1001038,train
Dataset1/1001079_dataset1_L.jpg,1001,1001040,train
Dataset1/1001080_dataset1_L.jpg,1001,1001040,train
Dataset1/1001081_dataset1_D.jpg,1001,1001041,train
Dataset1/1001082_dataset1_L.jpg,1001,1001041,train
Dataset1/1001085_dataset1_D.jpg,1001,1001043,train
Dataset1/1001086_dataset1_L.jpg,1001,1001043,train
Dataset1/1001087_dataset1_D.jpg,1001,1001044,train
Dataset1/1001088_dataset1_L.jpg,1001,1001044,train
Dataset1/1001089_dataset1_D.jpg,1001,1001045,train
Dataset1/1001090_dataset1_L.jpg,1001,1001045,train
Dataset1/1001091_dataset1_D.jpg,1001,1001046,train
Dataset1/1001092_dataset1_L.jpg,1001,1001046,train
Dataset1/1001093_dataset1_D.jpg,1001,1001047,train
Dataset1/1001094_dataset1_L.jpg,1001,1001047,train
Dataset1/1001095_dataset1_D.jpg,1001,1001048,val
Dataset1/1001096_dataset1_L.jpg,1001,1001048,val
Dataset1/1001097_dataset1_L.jpg,1001,1001049,val
Dataset1/1001098_dataset1_D.jpg,1001,1001049,val
Dataset1/1001099_dataset1_D.jpg,1001,1001050,val
Dataset1/1001100_dataset1_L.jpg,1001,1001050,val
Dataset1/1001105_dataset1_D.jpg,1001,1001053,train
Dataset1/1001106_dataset1_L.jpg,1001,1001053,train
Dataset1/1001107_dataset1_D.jpg,1001,1001054,train
Dataset1/1001108_dataset1_L.jpg,1001,1001054,train
Dataset1/1001111_dataset1_D.jpg,1001,1001056,train
Dataset1/1001112_dataset1_L.jpg,1001,1001056,train
Dataset1/1001117_dataset1_L.jpg,1001,1001059,val
Dataset1/1001118_dataset1_D.jpg,1001,1001059,val
Dataset1/1001119_dataset1_L.jpg,1001,1001060,val
Dataset1/1001120_dataset1_D.jpg,1001,1001060,val
Dataset1/1001121_dataset1_L.jpg,1001,1001061,val
Dataset1/1001122_dataset1_D.jpg,1001,1001061,val
Dataset1/1001123_dataset1_L.jpg,1001,1001062,train
Dataset1/1001124_dataset1_D.jpg,1001,1001062,train
Dataset1/1001127_dataset1_L.jpg,1001,1001064,train
Dataset1/1001128_dataset1_D.jpg,1001,1001064,train
Dataset1/1001131_dataset1_L.jpg,1001,1001066,val
Dataset1/1001132_dataset1_D.jpg,1001,1001066,val
Dataset1/1001135_dataset1_D.jpg,1001,1001068,train
Dataset1/1001136_dataset1_L.jpg,1001,1001068,train
Dataset1/1001137_dataset1_D.jpg,1001,1001069,train
Dataset1/1001138_dataset1_L.jpg,1001,1001069,train
Dataset1/1001141_dataset1_D.jpg,1001,1001071,train
Dataset1/1001142_dataset1_L.jpg,1001,1001071,train
Dataset1/1001143_dataset1_L.jpg,1001,1001072,train
Dataset1/1001144_dataset1_D.jpg,1001,1001072,train
Dataset1/1001145_dataset1_L.jpg,1001,1001073,train
Dataset1/1001146_dataset1_D.jpg,1001,1001073,train
Dataset1/1001147_dataset1_L.jpg,1001,1001074,val
Dataset1/1001148_dataset1_D.jpg,1001,1001074,val
Dataset1/1001151_dataset1_L.jpg,1001,1001076,train
Dataset1/1001152_dataset1_L.jpg,1001,1001076,train
Dataset1/1001153_dataset1_D.jpg,1001,1001077,train
Dataset1/1001154_dataset1_L.jpg,1001,1001077,train
Dataset1/1001165_dataset1_D.jpg,1001,1001083,train
Dataset1/1001166_dataset1_L.jpg,1001,1001083,train
Dataset1/1001167_dataset1_D.jpg,1001,1001084,train
Dataset1/1001168_dataset1_L.jpg,1001,1001084,train
Dataset1/1001169_dataset1_D.jpg,1001,1001085,train
Dataset1/1001170_dataset1_L.jpg,1001,1001085,train
Dataset1/1001175_dataset1_D.jpg,1001,1001088,train
Dataset1/1001176_dataset1_L.jpg,1001,1001088,train
Dataset1/1001181_dataset1_D.jpg,1001,1001091,val
Dataset1/1001182_dataset1_L.jpg,1001,1001091,val
Dataset1/1001183_dataset1_D.jpg,1001,1001092,val
Dataset1/1001184_dataset1_L.jpg,1001,1001092,val
Dataset1/1001185_dataset1_D.jpg,1001,1001093,val
Dataset1/1001186_dataset1_L.jpg,1001,1001093,val
Dataset1/1001187_dataset1_D.jpg,1001,1001094,train
Dataset1/1001188_dataset1_L.jpg,1001,1001094,train
Dataset1/1001189_dataset1_D.jpg,1001,1001095,train
Dataset1/1001190_dataset1_L.jpg,1001,1001095,train
Dataset1/1001191_dataset1_D.jpg,1001,1001096,train
Dataset1/1001192_dataset1_L.jpg,1001,1001096,train
Dataset1/1001193_dataset1_L.jpg,1001,1001097,val
Dataset1/1001194_dataset1_D.jpg,1001,1001097,val
Dataset1/1001197_dataset1_L.jpg,1001,1001099,train
Dataset1/1001198_dataset1_D.jpg,1001,1001099,train
Dataset1/1001199_dataset1_L.jpg,1001,1001100,train
Dataset1/1001200_dataset1_D.jpg,1001,1001100,train
Dataset1/1001203_dataset1_D.jpg,1001,1001102,val
Dataset1/1001204_dataset1_L.jpg,1001,1001102,val
Dataset1/1001207_dataset1_L.jpg,1001,1001104,train
Dataset1/1001208_dataset1_D.jpg,1001,1001104,train
Dataset1/1001211_dataset1_L.jpg,1001,1001106,train
Dataset1/1001212_dataset1_D.jpg,1001,1001106,train
Dataset1/1001213_dataset1_L.jpg,1001,1001107,train
Dataset1/1001214_dataset1_D.jpg,1001,1001107,train
Dataset1/1001217_dataset1_L.jpg,1001,1001109,train
Dataset1/1001218_dataset1_D.jpg,1001,1001109,train
Dataset1/1001219_dataset1_L.jpg,1001,1001110,val
Dataset1/1001220_dataset1_D.jpg,1001,1001110,val
Dataset1/1001221_dataset1_L.jpg,1001,1001111,train
Dataset1/1001222_dataset1_D.jpg,1001,1001111,train
Dataset1/1001223_dataset1_L.jpg,1001,1001112,train
Dataset1/1001224_dataset1_D.jpg,1001,1001112,train
Dataset1/1001225_dataset1_L.jpg,1001,1001113,train
Dataset1/1001226_dataset1_D.jpg,1001,1001113,train
Dataset1/1001227_dataset1_L.jpg,1001,1001114,train
Dataset1/1001228_dataset1_D.jpg,1001,1001114,train
Dataset1/1001231_dataset1_L.jpg,1001,1001116,train
Dataset1/1001232_dataset1_D.jpg,1001,1001116,train
Dataset1/1001239_dataset1_D.jpg,1001,1001120,val
Dataset1/1001240_dataset1_L.jpg,1001,1001120,val
Dataset1/1001241_dataset1_D.jpg,1001,1001121,train
Dataset1/1001242_dataset1_L.jpg,1001,1001121,train
Dataset1/1001243_dataset1_L.jpg,1001,1001122,train
Dataset1/1001244_dataset1_D.jpg,1001,1001122,train
Dataset1/1001247_dataset1_L.jpg,1001,1001124,train
Dataset1/1001248_dataset1_D.jpg,1001,1001124,train
Dataset1/1001251_dataset1_L.jpg,1001,1001126,train
Dataset1/1001252_dataset1_L.jpg,1001,1001126,train
Dataset1/1001255_dataset1_D.jpg,1001,1001128,train
Dataset1/1001256_dataset1_L.jpg,1001,1001128,train
Dataset1/1001257_dataset1_D.jpg,1001,1001129,train
Dataset1/1001258_dataset1_L.jpg,1001,1001129,train
Dataset1/1001259_dataset1_L.jpg,1001,1001130,train
Dataset1/1001260_dataset1_L.jpg,1001,1001130,train
Dataset1/1001261_dataset1_D.jpg,1001,1001131,train
Dataset1/1001262_dataset1_D.jpg,1001,1001131,train
Dataset1/1001263_dataset1_D.jpg,1001,1001132,val
Dataset1/1001264_dataset1_D.jpg,1001,1001132,val
Dataset1/1001265_dataset1_D.jpg,1001,1001133,train
Dataset1/1001266_dataset1_D.jpg,1001,1001133,train
Dataset1/1001267_dataset1_D.jpg,1001,1001134,train
Dataset1/1001268_dataset1_D.jpg,1001,1001134,train
Dataset1/1003003_dataset1_D.jpg,1003,1003002,train
Dataset1/1003004_dataset1_L.jpg,1003,1003002,train
Dataset1/1003005_dataset1_L.jpg,1003,1003003,train
Dataset1/1003006_dataset1_D.jpg,1003,1003003,train
Dataset1/1003007_dataset1_L.jpg,1003,1003004,train
Dataset1/1003008_dataset1_L.jpg,1003,1003004,train
Dataset1/1003009_dataset1_D.jpg,1003,1003005,train
Dataset1/1003010_dataset1_L.jpg,1003,1003005,train
Dataset1/1003013_dataset1_D.jpg,1003,1003007,train
Dataset1/1003014_dataset1_L.jpg,1003,1003007,train
Dataset1/1003015_dataset1_D.jpg,1003,1003008,train
Dataset1/1003016_dataset1_L.jpg,1003,1003008,train
Dataset1/1003017_dataset1_D.jpg,1003,1003009,train
Dataset1/1003018_dataset1_L.jpg,1003,1003009,train
Dataset1/1003019_dataset1_D.jpg,1003,1003010,train
Dataset1/1003020_dataset1_L.jpg,1003,1003010,train
Dataset1/1003021_dataset1_D.jpg,1003,1003011,val
Dataset1/1003022_dataset1_L.jpg,1003,1003011,val
Dataset1/1003023_dataset1_D.jpg,1003,1003012,train
Dataset1/1003024_dataset1_L.jpg,1003,1003012,train
Dataset1/1003025_dataset1_D.jpg,1003,1003013,train
Dataset1/1003026_dataset1_L.jpg,1003,1003013,train
Dataset1/1003029_dataset1_D.jpg,1003,1003015,train
Dataset1/1003030_dataset1_L.jpg,1003,1003015,train
Dataset1/1003031_dataset1_D.jpg,1003,1003016,train
